"Add_link","Title","Address","Price","Dwelling_Type","Bedrooms","Bathrooms","Lease","Date_Available","Post_Date","House_Size","Furnished","Description","Pet_Friendly","city","More Info1","Picture 1"
"https://www.rentfaster.ca/bc/campbell-river/rentals/apartment/2-bedrooms/pet-friendly/481739?-RSYNC"," "," 511 Dogwood Street South,Campbell River,Canada,British Columbia,V9W0E7,","2,348","Apartment",2,"2"," ","Not Available"," "," ","No","MOVE IN NOW!

Broadstreet's Crestview Tower at Seymour Village offers 2-bedroom pet-friendly apartments for rent in the centrally located Merecroft area of Campbell River. Perched on the highest point in the city, Crestview Tower awards panoramic views from every suite. The tallest building in the north island, this stunning first-of-its-kind 12-storey concrete building features 80 units in 10 storeys of residential and two levels of covered parking.

This property adds to Broadstreet's existing Crestview Apartments and Crestview Townhomes, creating a quiet, family-friendly rental community within a few minutes walking distance to Merecroft Village, Strathcona Gardens Recreation Complex, and Robron Park just outside your front door. Onsite, you'll also have access to a Community Lounge and BBQ area, Community Gardens, fitness centre, bike wash station, dog run and wash, and much more.

Enjoy your morning overlooking the Pacific Ocean or venture out for an afternoon in the nearby Beaver Lodge Lands trails. With on-site management, on-site maintenance, and a 24/7 Client Services team dedicated to your comfort and convenience, Crestview Tower in Campbell River is modern apartment living at its finest.

Experience Vancouver Island living with Broadstreet. Contact us today to inquire about Crestview Tower.




Shopping – Merecroft Village

Parks – Beaver Lodge Forest Lands | Robron Park

Schools – Carihi Secondary School | Timberline High School | North Island College

Public Transportation Access","No","Campbell River","Please contact the Landlord to confirm availability","https://maps.gstatic.com/tactile/pane/default_geocode-1x.png"
"https://www.rentfaster.ca/bc/campbell-river/rentals/townhouse/3-bedrooms/pet-friendly/407921?-RSYNC"," "," 505 Dogwood Street,Campbell River,Canada,British Columbia,V9W6K6,","2,628","Apartment",2,"1"," ","Not Available"," "," ","No","Broadstreet's Crestview Townhomes at Seymour Village features 3-bedroom pet friendly rental homes, conveniently located in the Merecroft area of Campbell River.

This development sits in a quiet, family-friendly community within walking distance of local amenities that offer something for everyone. Nearby Strathcona Gardens features a pool, gym, and ice rinks. Robron Park includes a baseball diamond, soccer field, and lacrosse box. And the adjacent plaza includes a movie theatre, restaurants, grocery shopping at Quality Foods, a bicycle shop, and more!

Each townhome includes in-suite laundry, large closets, and built-in air conditioning. An on-site dog run provides a convenient off-leash outdoor area for four-legged family members. Additionally, on-site management and maintenance as well as Broadstreet's 24/7 Client Support team are there when you need them.

Rent with Broadstreet Properties and experience the best modern rental community living in Campbell River.





Shopping – Merecroft Village

Parks – Beaver Lodge Forest Lands | Robron Park

Public Transportation Access","No","Campbell River","Please contact the Landlord to confirm availability","https://maps.gstatic.com/tactile/pane/default_geocode-1x.png"
"https://www.rentfaster.ca/bc/campbell-river/rentals/house/2-bedrooms/502931"," ","Campbell River","2,500","Apartment",2,"1"," ","Not Available"," "," ","No","$2,500 / 2br - 1 bath，main floor with own laundry， kitchen & living rooms (Campbell river)
Main floor of a house,fully furnished with eating area, living room, big deck open to kitchen area and living room with ocean/mountain views, laundry in unit, 2 good size bedrooms. free parking.
Conveniently located in Mariner Dr, Campbell River, quiet community. Asking $2500 per month plus 60% of utilities and $60 internet. Shot term from October15th, 2022 to April 30th, 2023.
Only good, neat, quiet, respectful, good credit tenant please.
No Pet, No smoking inside , no Drugs.
Downstairs is another tenant with his own separate entrance.
Please message to make appointment to view.","No","Campbell River","Please contact the Landlord to confirm availability","https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/502931/8290494.v.be44b864f54cd443d0899c15dff6e6f6.jpg"
"https://www.rentfaster.ca/bc/campbell-river/rentals/apartment/studio/479911?-RSYNC"," "," 1299 Shoppers Row,Campbell River,Canada,British Columbia,V9W2C7,","1,395","Apartment",1,"1"," ","Not Available"," "," ","No","In the heart of Downtown Campbell River, Tyee Apartment's waterfront location offers panoramic views of Discovery Passage and Quadra Island.




This new building is within walking distance to the ocean, several shops and restaurants at Tyee Plaza, the Visitor Centre, Vancouver Island Regional Library, theatre, the BC Ferries Quadra Island terminal and major banks.





Known as the Salmon Capital of the World, this growing coastal community on the east coast of the Island offers several amenities (airport, harbour, ferry) and is becoming a popular destination for young families and retirees.","No","Campbell River","Please contact the Landlord to confirm availability","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iuHBm0u0SlDjOegEU5B72g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=36.141422&pitch=0&thumbfov=100"
"https://www.rentfaster.ca/bc/parksville/rentals/condo/1-bedroom/pet-friendly/464054"," "," Stroulger Rd,Parksville,Canada,British Columbia,V9P9B7,","2,000","Apartment",2,"1"," ","Not Available"," "," ","No","Considering a move to Vancouver Island? Want to try a tranquil, beach front paradise? Kick back and enjoy this little piece of heaven ! Walk on waterfront. Water views. Beautiful, quiet location. Wander through unspoilt rain forest, beachcomb or swim just outside your door. Spacious, very attractive and bright 1 bedroom, fireplace, sitting area, kitchenette.Fully furnished with king bed, and sofa bed. Newly redecorated. Beachy theme. Studio opens onto a patio. Bathroom nicely designed - large tub, shower, heated floor tiles. Condo well maintained. Free parking. Utilities & WiFi/cable included. Just move in - nothing could be easier.

Contact owner for length of lease 403 8636593.

No smoking or vaping, no loud parties, pets negotiable for a fee.

Available OCTOBER 2, 2022. 1-6 mos lease.","No","Parksville","Please contact the Landlord to confirm availability","https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/464054/7948715.v.2707ebc193c476ac7b6e946340c0ba77.jpg"
"https://www.rentfaster.ca/bc/parksville/rentals/apartment/1-bedroom/pet-friendly/491167?-RSYNC"," "," 411 & 423 Despard Avenue,Parksville,Canada,British Columbia,V9P0H4,","1,675","Apartment",1,"1"," ","Not Available"," "," ","No","Promotions
Call to learn more about the perks of the Early Bird Advantage!

The brand-new bachelor, one, and two-bedroom suites at Merewood Apartments feature a modern open-concept design with an incredible range of floor plans to choose from. The suites feature stainless steel appliances, in-suite laundry, individual climate-control, and large bright windows to maximize the view and available natural light. 

Tenants have access to lots of on-site amenities such as a gym, fireside social lounge with TV, kitchen, and dining area.  

Call to learn more about the perks of the Early Bird Advantage!

 

Open House
10:00 am - 4:00 pm","No","Parksville","Please contact the Landlord to confirm availability","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kKQWicMGO6jHgDgNYlXOfA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.476&pitch=0&thumbfov=100"
"https://www.rentfaster.ca/bc/parksville/rentals/apartment/2-bedrooms/pet-friendly/401123?-RSYNC"," "," 270 Dunbar Way,Parksville,Canada,British Columbia,V9P0G3,","2,258","Apartment",2,"2"," ","Not Available"," "," ","No","Apartments for rent in Parksville, BC! Gateway Apartments offers 1, 2, and 3-bedroom, pet friendly rentals. Inside your spacious, open concept suite, you'll feel right at home with in-suite laundry and large walk-in closets. Gateway Apartments feature community amenities such as electrical vehicle charging stations, a community garden, dog run, and dog wash. On-site management and maintenance, as well as 24/7 Client Support are available for your convenience.

Gateway Apartments is conveniently located a short drive from downtown Parksville, including Paradise Mini Golf and Fun Park, Mt. Arrowsmith Brewing Company, and the location of the popular Parksville Sandcastle Sculpture Competition. Quick access to Highway 19 and access to beautiful outdoor spaces, like the Springwood Park Sports Field, are also features sure to attract commuters and nature enthusiasts alike. Live at Gateway Apartments for the best rental living in Parksville, BC!




Shopping - Town Clock Plaza, Park Plaza

Parks - Parksville Community Park, Parksville Wetlands Trail

Public Transportation Access","No","Parksville","Please contact the Landlord to confirm availability","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=huUMENbSszTzMvpDnAJ3bA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.84789&pitch=0&thumbfov=100"
"https://www.rentfaster.ca/bc/parksville/rentals/condo/1-bedroom/pet-friendly/464054"," "," Stroulger Rd,Parksville,Canada,British Columbia,V9P9B7,","2,000","Apartment",2,"1"," ","Not Available"," "," ","No","Considering a move to Vancouver Island? Want to try a tranquil, beach front paradise? Kick back and enjoy this little piece of heaven ! Walk on waterfront. Water views. Beautiful, quiet location. Wander through unspoilt rain forest, beachcomb or swim just outside your door. Spacious, very attractive and bright 1 bedroom, fireplace, sitting area, kitchenette.Fully furnished with king bed, and sofa bed. Newly redecorated. Beachy theme. Studio opens onto a patio. Bathroom nicely designed - large tub, shower, heated floor tiles. Condo well maintained. Free parking. Utilities & WiFi/cable included. Just move in - nothing could be easier.

Contact owner for length of lease 403 8636593.

No smoking or vaping, no loud parties, pets negotiable for a fee.

Available OCTOBER 2, 2022. 1-6 mos lease.","No","Okanagan","Please contact the Landlord to confirm availability","https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/464054/7948715.v.2707ebc193c476ac7b6e946340c0ba77.jpg"
"https://www.rentfaster.ca/bc/parksville/rentals/apartment/1-bedroom/pet-friendly/491167?-RSYNC"," "," 411 & 423 Despard Avenue,Parksville,Canada,British Columbia,V9P0H4,","1,675","Apartment",1,"1"," ","Not Available"," "," ","No","Promotions
Call to learn more about the perks of the Early Bird Advantage!

The brand-new bachelor, one, and two-bedroom suites at Merewood Apartments feature a modern open-concept design with an incredible range of floor plans to choose from. The suites feature stainless steel appliances, in-suite laundry, individual climate-control, and large bright windows to maximize the view and available natural light. 

Tenants have access to lots of on-site amenities such as a gym, fireside social lounge with TV, kitchen, and dining area.  

Call to learn more about the perks of the Early Bird Advantage!

 

Open House
10:00 am - 4:00 pm","No","Okanagan","Please contact the Landlord to confirm availability","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kKQWicMGO6jHgDgNYlXOfA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.476&pitch=0&thumbfov=100"
"https://www.rentfaster.ca/bc/parksville/rentals/apartment/2-bedrooms/pet-friendly/401123?-RSYNC"," "," 270 Dunbar Way,Parksville,Canada,British Columbia,V9P0G3,","2,258","Apartment",2,"2"," ","Not Available"," "," ","No","Apartments for rent in Parksville, BC! Gateway Apartments offers 1, 2, and 3-bedroom, pet friendly rentals. Inside your spacious, open concept suite, you'll feel right at home with in-suite laundry and large walk-in closets. Gateway Apartments feature community amenities such as electrical vehicle charging stations, a community garden, dog run, and dog wash. On-site management and maintenance, as well as 24/7 Client Support are available for your convenience.

Gateway Apartments is conveniently located a short drive from downtown Parksville, including Paradise Mini Golf and Fun Park, Mt. Arrowsmith Brewing Company, and the location of the popular Parksville Sandcastle Sculpture Competition. Quick access to Highway 19 and access to beautiful outdoor spaces, like the Springwood Park Sports Field, are also features sure to attract commuters and nature enthusiasts alike. Live at Gateway Apartments for the best rental living in Parksville, BC!




Shopping - Town Clock Plaza, Park Plaza

Parks - Parksville Community Park, Parksville Wetlands Trail

Public Transportation Access","No","Okanagan","Please contact the Landlord to confirm availability","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=huUMENbSszTzMvpDnAJ3bA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.84789&pitch=0&thumbfov=100"
